"LEAID","FIPST","YEAR","V33","A09","C10","C25","OPERATIONAL_SCHOOLS","SCHLEV","AGCHRT","GSLO","GSHI","LOCALE","URBANICITY"
"0624690","06",18,44,5000,2000,20000,1,"N","3","KG","12","42","Rural"
"0624720","06",18,615,44000,12000,162000,1,"01","3","KG","12","41","Rural"
"0624750","06",18,1479,156000,24000,320000,6,"03","3","KG","12","42","Rural"
"0624780","06",18,80,6000,2000,12000,1,"01","3","KG","08","42","Rural"
"0624870","06",18,2948,608000,4000,86000,6,"01","3","KG","08","21","Urban"
"0624900","06",18,2383,440000,24000,4e+05,5,"01","3","KG","08","21","Urban"
"0624930","06",18,266,24000,4000,49000,1,"01","3","KG","08","42","Rural"
"0625110","06",18,131,0,0,0,1,"01","3","KG","08","42","Rural"
"0625130","06",18,-2,-2,-2,-2,26,"01","3","KG","12","12","Urban"
"0625150","06",18,-2,-2,-2,-2,8,"02","3","06","12","12","Urban"
"0625190","06",18,872,49000,28000,354000,6,"03","3","KG","12","33","Town"
"0625230","06",18,2800,37000,277000,1222000,6,"03","3","KG","12","32","Town"
"0625290","06",18,166,1000,9000,152000,1,"01","3","KG","08","42","Rural"
"0625320","06",18,5442,401000,130000,2325000,11,"03","3","KG","12","21","Urban"
"0625350","06",18,459,4000,22000,358000,1,"01","3","KG","08","41","Rural"
"0625380","06",18,163,9000,4000,90000,1,"01","3","KG","08","42","Rural"
"0625410","06",18,84,1000,2000,28000,1,"01","3","KG","08","31","Town"
"0625470","06",18,25409,629000,930000,12461000,29,"03","3","KG","12","21","Urban"
"0625500","06",18,394,0,0,0,1,"01","3","KG","06","22","Urban"
"0625530","06",18,10111,588000,268000,3835000,23,"03","2","KG","12","22","Urban"
"0625650","06",18,33,0,0,0,1,"01","3","KG","08","42","Rural"
"0625690","06",18,6177,474000,73000,1003000,11,"03","3","KG","12","22","Urban"
"0625740","06",18,1851,5000,0,5000,4,"01","3","KG","08","21","Urban"
"0625770","06",18,4703,595000,64000,874000,7,"01","3","KG","08","11","Urban"
"0625800","06",18,32763,472000,1208000,17794000,41,"03","2","KG","12","21","Urban"
"0625830","06",18,8294,542000,2e+05,1541000,13,"03","3","KG","12","23","Urban"
"0625860","06",18,8616,107000,457000,5371000,17,"03","3","KG","12","32","Town"
"0625980","06",18,1030,65000,23000,322000,2,"01","3","KG","08","41","Rural"
"0626040","06",18,558,35000,7000,90000,2,"01","3","KG","08","33","Town"
"0626070","06",18,143,0,0,0,1,"01","3","KG","06","22","Urban"
"0626100","06",18,1699,79000,45000,607000,11,"03","2","KG","12","42","Rural"
"0626130","06",18,17,1000,0,6000,1,"01","3","KG","08","41","Rural"
"0626190","06",18,6346,48000,325000,4837000,12,"01","3","KG","08","21","Urban"
"0626220","06",18,2532,2e+05,98000,721000,4,"01","3","KG","08","12","Urban"
"0626280","06",18,5110,647000,91000,1240000,14,"01","3","KG","08","13","Urban"
"0626310","06",18,4394,494000,18000,238000,3,"02","3","09","12","21","Urban"
"0626340","06",18,94,6000,0,7000,1,"01","3","KG","08","41","Rural"
"0626370","06",18,31013,2961000,518000,7886000,52,"03","2","KG","12","21","Urban"
"0626400","06",18,2229,98000,76000,1089000,5,"01","2","KG","08","11","Urban"
"0626430","06",18,73,13000,2000,24000,1,"01","3","KG","08","42","Rural"
"0626460","06",18,166,19000,0,0,1,"01","3","KG","08","31","Town"
"0626490","06",18,1793,108000,20000,248000,4,"03","3","KG","12","42","Rural"
"0626640","06",18,17580,979000,239000,3117000,29,"03","2","KG","12","13","Urban"
"0626670","06",18,5536,30000,279000,3723000,11,"01","3","KG","08","21","Urban"
"0626760","06",18,993,30000,31000,410000,6,"03","3","KG","12","32","Town"
"0626820","06",18,801,68000,6000,91000,3,"01","2","KG","08","32","Town"
"0626880","06",18,2596,271000,26000,343000,6,"02","3","09","12","32","Town"
"0626910","06",18,11281,828000,163000,2410000,13,"03","3","KG","12","21","Urban"
"0626970","06",18,201,0,0,0,1,"01","3","KG","08","42","Rural"
"0627030","06",18,1768,269000,11000,139000,8,"03","2","KG","12","41","Rural"
"0627040","06",18,73,11000,4000,57000,1,"01","3","KG","08","42","Rural"
"0627060","06",18,5758,576000,123000,1782000,13,"03","3","KG","12","21","Urban"
"0627120","06",18,461,75000,5000,65000,2,"01","2","KG","12","41","Rural"
"0627180","06",18,6539,0,0,0,10,"01","3","KG","06","21","Urban"
"0627200","06",18,3225,305000,166000,1725000,9,"03","3","KG","12","32","Town"
"0627240","06",18,20641,1750000,371000,5733000,32,"03","3","KG","12","12","Urban"
"0627300","06",18,39,0,0,0,1,"01","3","KG","08","41","Rural"
"0627450","06",18,4176,485000,27000,399000,5,"01","3","KG","08","11","Urban"
"0627480","06",18,720,82000,14000,190000,1,"01","3","KG","08","42","Rural"
"0627510","06",18,253,0,0,0,1,"01","3","KG","08","41","Rural"
"0627590","06",18,4595,64000,194000,2687000,8,"03","3","KG","12","22","Urban"
"0627690","06",18,17387,1578000,645000,8297000,28,"03","3","KG","12","21","Urban"
"0627720","06",18,7419,629000,96000,1222000,15,"03","3","KG","12","21","Urban"
"0627750","06",18,170,15000,0,0,1,"01","3","KG","12","41","Rural"
"0627780","06",18,2185,86000,81000,1070000,4,"03","2","KG","12","41","Rural"
"0627810","06",18,9877,1118000,163000,2551000,18,"01","3","KG","08","11","Urban"
"0627840","06",18,853,108000,4000,70000,2,"01","2","KG","12","41","Rural"
"0627850","06",18,4579,685000,8000,125000,8,"03","3","KG","12","22","Urban"
"0627870","06",18,68,5000,1000,14000,1,"01","3","KG","08","42","Rural"
"0627900","06",18,551,0,21000,276000,1,"01","3","KG","08","41","Rural"
"0627930","06",18,376,46000,7000,103000,1,"01","3","KG","08","41","Rural"
"0628050","06",18,36524,416000,0,15883000,91,"03","2","KG","12","11","Urban"
"0628080","06",18,5267,453000,80000,1091000,8,"01","3","KG","08","21","Urban"
"0628140","06",18,7986,781000,135000,1860000,16,"01","3","KG","08","21","Urban"
"0628170","06",18,2564,21000,179000,1551000,5,"01","3","KG","08","12","Urban"
"0628250","06",18,17648,505000,463000,6263000,23,"03","3","KG","12","21","Urban"
"0628270","06",18,2383,245000,44000,566000,8,"03","3","KG","12","21","Urban"
"0628320","06",18,1909,215000,25000,478000,5,"01","2","KG","06","23","Urban"
"0628470","06",18,20606,162000,954000,13879000,32,"01","3","KG","08","12","Urban"
"0628530","06",18,311,0,234000,106000,1,"01","2","KG","12","41","Rural"
"0628650","06",18,26442,1502000,405000,5517000,40,"03","2","KG","12","12","Urban"
"0628680","06",18,843,96000,16000,212000,1,"01","3","KG","08","11","Urban"
"0628710","06",18,5181,602000,87000,1303000,9,"03","2","KG","12","22","Urban"
"0628830","06",18,24,1000,1000,15000,1,"01","3","KG","08","43","Rural"
"0628860","06",18,2546,0,0,0,5,"01","3","KG","08","21","Urban"
"0628950","06",18,2401,105000,69000,824000,2,"03","2","KG","12","21","Urban"
"0629100","06",18,2311,9000,103000,814000,7,"01","3","KG","08","32","Town"
"0629130","06",18,2196,111000,56000,703000,4,"02","3","09","12","32","Town"
"0629160","06",18,103,0,6000,76000,1,"01","3","KG","08","41","Rural"
"0629190","06",18,78,9000,2000,26000,2,"03","3","KG","12","43","Rural"
"0629220","06",18,16134,96000,899000,8884000,21,"01","3","KG","08","12","Urban"
"0629270","06",18,16701,190000,445000,6446000,10,"02","3","KG","12","12","Urban"
"0629280","06",18,664,0,0,0,2,"01","3","KG","08","41","Rural"
"0629340","06",18,117,48000,52000,24000,1,"01","3","KG","06","42","Rural"
"0629370","06",18,2035,429000,12000,178000,5,"03","3","KG","12","22","Urban"
"0629400","06",18,406,44000,12000,157000,1,"01","3","KG","08","41","Rural"
"0629430","06",18,610,15000,20000,264000,2,"01","2","KG","08","33","Town"
"0629490","06",18,19589,568000,689000,9610000,32,"03","2","KG","12","13","Urban"
"0629540","06",18,1296,17000,58000,779000,6,"01","3","KG","08","41","Rural"
"0629550","06",18,22691,94000,920000,13082000,28,"03","2","KG","12","21","Urban"
"0629580","06",18,19085,1439000,981000,11943000,28,"01","2","KG","12","21","Urban"
"0629610","06",18,11992,2372000,47000,549000,19,"03","3","KG","12","13","Urban"
"0629640","06",18,2953,111000,116000,1527000,6,"03","3","KG","12","33","Town"
"0629670","06",18,594,5000,28000,368000,1,"01","3","KG","08","41","Rural"
"0629700","06",18,11217,1584000,15000,344000,17,"03","3","KG","12","21","Urban"
"0629770","06",18,3,0,0,0,1,"01","3","KG","08","43","Rural"
"0629790","06",18,-2,0,0,0,2,"06","2","KG","08","41","Rural"
"0629820","06",18,3403,20000,1e+05,1442000,11,"03","3","KG","12","31","Town"
"0629850","06",18,14875,23000,558000,7649000,19,"03","3","KG","12","21","Urban"
"0629910","06",18,3471,71000,221000,2891000,7,"03","3","KG","12","32","Town"
"0629940","06",18,16340,635000,490000,6191000,28,"03","3","KG","12","12","Urban"
"0630030","06",18,6077,215000,152000,2339000,10,"03","3","KG","12","31","Town"
"0630090","06",18,35,1000,2000,43000,1,"01","3","KG","08","33","Town"
"0630180","06",18,5796,62000,303000,4186000,9,"01","2","KG","08","21","Urban"
"0630210","06",18,10893,582000,272000,4050000,8,"03","2","05","12","41","Rural"
"0630230","06",18,-2,-2,-2,-2,9,"03","2","KG","12","23","Urban"
"0630250","06",18,-2,-2,-2,-2,12,"03","2","KG","12","23","Urban"
"0630330","06",18,2596,1040000,0,6000,7,"03","3","KG","12","21","Urban"
"0630360","06",18,1479,89000,47000,618000,5,"03","3","KG","12","32","Town"
"0630390","06",18,103,19000,1000,12000,1,"01","3","KG","08","42","Rural"
"0630450","06",18,1060,73000,33000,221000,1,"01","3","KG","12","12","Urban"
"0630480","06",18,287,17000,8000,109000,3,"01","3","KG","08","42","Rural"
"0630510","06",18,-2,242000,26000,356000,3,"06","1","KG","08","41","Rural"
"0630520","06",18,71,1000,3000,43000,1,"01","3","KG","08","42","Rural"
"0630600","06",18,11345,370000,334000,4832000,13,"03","3","KG","12","21","Urban"
"0630630","06",18,1019,15000,52000,774000,2,"01","3","KG","08","41","Rural"
"0630660","06",18,25477,2057000,385000,5345000,34,"03","3","KG","12","21","Urban"
"0630720","06",18,756,53000,8000,111000,2,"01","3","KG","08","41","Rural"
"0630750","06",18,4004,487000,34000,442000,6,"02","2","09","12","21","Urban"
"0630780","06",18,1304,84000,35000,461000,3,"01","3","KG","08","31","Town"
"0630810","06",18,110,15000,2000,32000,1,"01","3","KG","08","42","Rural"
"0630840","06",18,833,4000,44000,613000,2,"01","3","KG","08","31","Town"
"0630870","06",18,207,38000,7000,89000,1,"01","3","KG","08","42","Rural"
"0630900","06",18,182,34000,3000,40000,1,"01","3","KG","08","42","Rural"
"0630930","06",18,1148,57000,9000,141000,5,"01","2","KG","08","41","Rural"
"0630990","06",18,6288,712000,89000,1152000,12,"01","3","KG","08","13","Urban"
"0631020","06",18,54,8000,0,0,1,"01","3","KG","06","41","Rural"
"0631050","06",18,471,1000,29000,377000,2,"01","3","KG","08","41","Rural"
"0631170","06",18,1854,9000,98000,693000,10,"03","3","KG","12","41","Rural"
"0631180","06",18,1323,2e+05,23000,308000,3,"01","3","KG","08","31","Town"
"0631230","06",18,-2,-2,-2,-2,2,"02","3","09","12","43","Rural"
"0631290","06",18,663,52000,16000,214000,2,"01","3","KG","08","31","Town"
"0631320","06",18,23185,25000,1077000,15137000,41,"03","2","KG","12","21","Urban"
"0631350","06",18,199,0,7000,94000,1,"01","3","KG","08","41","Rural"
"0631380","06",18,50,1000,0,5000,1,"01","3","KG","08","42","Rural"
"0631400","06",18,264,18000,7000,144000,4,"03","3","KG","12","42","Rural"
"0631470","06",18,575,0,2000,26000,2,"01","3","KG","08","41","Rural"
"0631530","06",18,36450,6804000,150000,2910000,38,"03","3","KG","12","11","Urban"
"0631620","06",18,140,12000,4000,50000,2,"03","3","KG","12","42","Rural"
"0631680","06",18,-2,2000,28000,335000,1,"06","2","KG","12","42","Rural"
"0631710","06",18,5472,550000,194000,1059000,11,"03","3","KG","12","31","Town"
"0631740","06",18,601,0,0,0,2,"01","3","KG","08","21","Urban"
"0631830","06",18,9,0,0,0,1,"01","3","KG","12","43","Rural"
"0631860","06",18,2391,12000,143000,2168000,7,"01","3","KG","12","21","Urban"
"0631920","06",18,81,6000,3000,41000,1,"01","3","KG","08","42","Rural"
"0631980","06",18,2044,104000,70000,970000,5,"01","3","KG","08","32","Town"
"0632010","06",18,1643,98000,36000,629000,2,"02","3","09","12","41","Rural"
"0632040","06",18,3158,170000,91000,1647000,9,"03","2","KG","12","13","Urban"
"0632070","06",18,21012,866000,465000,6928000,25,"03","3","KG","12","13","Urban"
"0632130","06",18,7524,818000,259000,1248000,16,"01","3","KG","08","13","Urban"
"0632160","06",18,1364,0,0,0,3,"01","3","KG","08","21","Urban"
"0632250","06",18,172,26000,5000,175000,1,"01","3","KG","08","42","Rural"
"0632270","06",18,2677,4000,116000,1875000,9,"03","3","KG","12","32","Town"
"0632310","06",18,3632,743000,25000,490000,7,"01","3","KG","08","21","Urban"
"0632340","06",18,15,0,0,0,1,"01","3","KG","08","42","Rural"
"0632370","06",18,25066,573000,1111000,15460000,30,"03","3","KG","12","21","Urban"
"0632400","06",18,252,28000,7000,101000,1,"01","3","KG","08","41","Rural"
"0632430","06",18,589,7000,38000,542000,1,"01","3","KG","08","31","Town"
"0632520","06",18,226,39000,1000,16000,1,"01","3","KG","08","41","Rural"
"0632550","06",18,28121,1147000,897000,10816000,54,"03","3","KG","12","21","Urban"
"0632610","06",18,3236,117000,46000,599000,7,"03","3","KG","12","31","Town"
"0632640","06",18,3307,398000,52000,710000,9,"01","2","KG","08","12","Urban"
"0632710","06",18,1083,176000,30000,394000,2,"01","3","KG","08","41","Rural"
"0632730","06",18,307,0,13000,189000,2,"01","3","KG","08","33","Town"
"0632760","06",18,5219,337000,185000,2807000,9,"01","3","KG","08","12","Urban"
"0632880","06",18,3268,411000,29000,489000,7,"03","3","KG","12","23","Urban"
"0633110","06",18,1948,108000,46000,749000,11,"03","3","KG","12","31","Town"
"0633150","06",18,40708,2601000,1262000,18568000,49,"03","3","KG","12","11","Urban"
"0633210","06",18,161,21000,11000,67000,2,"01","2","KG","08","42","Rural"
"0633240","06",18,2047,0,226000,1329000,6,"01","3","KG","12","11","Urban"
"0633270","06",18,339,35000,7000,97000,1,"01","3","KG","08","41","Rural"
"0633390","06",18,4090,141000,199000,2590000,5,"01","3","KG","08","21","Urban"
"0633480","06",18,5797,455000,37000,586000,9,"01","3","KG","08","11","Urban"
"0633510","06",18,1412,36000,91000,1156000,3,"01","3","KG","12","12","Urban"
"0633570","06",18,2418,614000,1e+05,1788000,5,"01","3","KG","08","21","Urban"
"0633600","06",18,11344,2237000,237000,3741000,19,"01","3","KG","08","12","Urban"
"0633630","06",18,10308,2040000,89000,1279000,7,"02","2","09","12","12","Urban"
"0633660","06",18,394,0,0,0,1,"01","3","KG","08","21","Urban"
"0633690","06",18,137,13000,3000,37000,1,"01","3","KG","08","42","Rural"
"0633720","06",18,409,3000,18000,226000,3,"03","3","KG","12","43","Rural"
"0633750","06",18,13249,543000,437000,5872000,22,"03","3","KG","12","21","Urban"
"0633840","06",18,42506,925000,1493000,23893000,73,"03","2","KG","12","11","Urban"
"0633860","06",18,26747,2192000,245000,3329000,35,"03","3","KG","12","21","Urban"
"0633900","06",18,2419,135000,87000,1319000,6,"01","2","KG","08","21","Urban"
"0633930","06",18,8689,241000,388000,5547000,14,"01","3","KG","06","12","Urban"
"0633980","06",18,15818,2042000,243000,3510000,12,"02","3","07","12","12","Urban"
"0634050","06",18,120,13000,2000,22000,1,"01","3","KG","08","43","Rural"
"0634080","06",18,-2,0,4000,66000,1,"06","3","KG","08","43","Rural"
"0634140","06",18,3108,288000,63000,783000,2,"02","3","09","12","32","Town"
"0634170","06",18,49005,1196000,2026000,28228000,75,"03","2","KG","12","12","Urban"
"0634230","06",18,2505,310000,28000,490000,6,"01","3","KG","08","21","Urban"
"0634290","06",18,3060,0,5000,92000,9,"01","2","KG","08","21","Urban"
"0634320","06",18,103194,5126000,3953000,51938000,176,"03","2","KG","12","11","Urban"
"0634380","06",18,13128,2266000,33000,441000,10,"02","3","07","12","11","Urban"
"0634410","06",18,52498,1441000,1104000,18665000,114,"03","2","KG","12","11","Urban"
"0634425","06",18,4990,387000,114000,1940000,8,"03","3","KG","12","21","Urban"
"0634440","06",18,10132,11000,591000,6031000,15,"03","3","KG","12","22","Urban"
"0634590","06",18,29762,2480000,456000,6507000,42,"03","3","KG","12","11","Urban"
"0634620","06",18,40058,4318000,831000,11016000,68,"03","2","KG","12","21","Urban"
"0634680","06",18,8926,659000,216000,2988000,12,"03","3","KG","12","13","Urban"
"0634710","06",18,10201,741000,284000,3839000,17,"03","3","KG","12","21","Urban"
"0634740","06",18,2621,320000,18000,241000,6,"03","2","KG","12","41","Rural"
"0634770","06",18,73,0,4000,46000,1,"01","3","KG","08","42","Rural"
"0634800","06",18,7653,448000,219000,1127000,16,"03","3","KG","12","13","Urban"
"0634860","06",18,2967,708000,4000,89000,4,"03","3","KG","12","21","Urban"
"0634880","06",18,21007,1936000,335000,5369000,19,"03","2","KG","12","21","Urban"
"0634920","06",18,11724,920000,126000,1806000,21,"01","3","KG","08","21","Urban"
"0634980","06",18,9020,896000,73000,920000,8,"02","3","09","12","21","Urban"
"0635010","06",18,615,46000,25000,325000,2,"01","3","KG","08","42","Rural"
"0635040","06",18,584,85000,5000,74000,1,"01","3","KG","08","41","Rural"
"0635070","06",18,689,4000,44000,556000,5,"03","3","KG","12","41","Rural"
"0635090","06",18,4614,194000,112000,1755000,10,"01","3","KG","08","13","Urban"
"0635110","06",18,2640,105000,35000,412000,3,"02","3","09","12","13","Urban"
"0635130","06",18,32138,5410000,39000,862000,37,"03","3","KG","12","13","Urban"
"0635220","06",18,4578,3000,152000,1944000,7,"01","3","KG","08","11","Urban"
"0635250","06",18,12305,482000,487000,6721000,20,"03","2","KG","12","31","Town"
"0635310","06",18,46961,810000,2349000,33690000,56,"03","2","KG","12","11","Urban"
"0635430","06",18,15387,2739000,247000,3385000,27,"03","3","KG","12","12","Urban"
"0635490","06",18,59,0,0,0,1,"01","3","KG","06","42","Rural"
"0635590","06",18,-2,-2,-2,-2,5,"01","3","KG","06","13","Urban"
"0635600","06",18,-2,-2,-2,-2,9,"03","2","KG","12","13","Urban"
"0635670","06",18,8166,902000,226000,2784000,4,"02","3","09","12","12","Urban"
"0635700","06",18,10625,1416000,97000,1287000,18,"03","3","KG","12","13","Urban"
"0635790","06",18,3646,79000,129000,1749000,7,"01","3","KG","08","12","Urban"
"0635810","06",18,-2,-2,-2,-2,12,"01","2","KG","08","12","Urban"
"0635830","06",18,-2,-2,-2,-2,12,"03","2","05","12","12","Urban"
"0635850","06",18,926,211000,8000,104000,2,"02","3","09","12","32","Town"
"0635880","06",18,6826,685000,115000,1594000,11,"01","3","KG","08","21","Urban"
"0635910","06",18,1765,381000,1000,39000,5,"01","3","KG","08","21","Urban"
"0635940","06",18,78,5000,2000,34000,1,"01","3","KG","08","42","Rural"
"0635970","06",18,9791,0,0,0,15,"01","3","KG","06","21","Urban"
"0636000","06",18,119,1000,10000,57000,1,"01","3","KG","08","21","Urban"
"0636030","06",18,2199,161000,73000,985000,4,"01","3","KG","06","11","Urban"
"0636100","06",18,176,14000,56000,83000,1,"01","3","KG","08","33","Town"
"0636180","06",18,463,32000,10000,118000,2,"01","3","KG","08","21","Urban"
"0636210","06",18,371,3000,54000,239000,1,"01","3","KG","08","41","Rural"
"0636240","06",18,18,0,0,7000,1,"01","3","KG","08","43","Rural"
"0636270","06",18,6393,301000,262000,4109000,12,"03","3","KG","12","31","Town"
"0636330","06",18,214,11000,11000,138000,1,"01","3","KG","08","42","Rural"
"0636360","06",18,358,42000,6000,82000,2,"01","2","KG","08","42","Rural"
"0636390","06",18,9385,808000,1e+05,1268000,6,"02","3","09","12","21","Urban"
"0636420","06",18,192,15000,8000,104000,1,"01","3","KG","08","43","Rural"
"0636450","06",18,297,10000,16000,201000,3,"03","3","KG","12","42","Rural"
"0636570","06",18,114,1000,1000,53000,1,"01","3","KG","08","41","Rural"
"0636600","06",18,5412,454000,56000,744000,6,"02","3","06","12","13","Urban"
"0636660","06",18,175,0,0,0,2,"01","2","KG","08","41","Rural"
"0636670","06",18,508,14000,16000,191000,6,"03","3","KG","12","42","Rural"
"0636780","06",18,407,19000,6000,79000,5,"03","3","KG","12","42","Rural"
"0636800","06",18,5118,309000,106000,1405000,11,"03","3","KG","12","33","Town"
"0636805","06",18,1271,138000,0,41000,6,"03","3","KG","12","42","Rural"
"0636810","06",18,13,1000,0,3000,1,"01","3","KG","08","43","Rural"
"0636820","06",18,2167,273000,49000,697000,9,"03","3","KG","12","33","Town"
"0636840","06",18,16451,2112000,170000,2816000,27,"03","3","KG","12","22","Urban"
"0636940","06",18,569,5000,4000,49000,4,"02","3","09","12","33","Town"
"0636960","06",18,78,6000,4000,44000,1,"01","3","KG","08","42","Rural"
"0636970","06",18,7439,352000,198000,2781000,12,"03","3","KG","12","41","Rural"
"0636972","06",18,10471,161000,361000,4950000,9,"02","3","07","12","12","Urban"
"0636990","06",18,2891,645000,8000,161000,7,"01","3","KG","06","11","Urban"
"0637050","06",18,4905,34000,199000,2746000,10,"03","3","KG","12","32","Town"
"0637110","06",18,605,188000,12000,157000,1,"01","3","KG","08","32","Town"
"0637140","06",18,238,2000,8000,108000,1,"01","3","KG","08","23","Urban"
"0637200","06",18,3873,206000,113000,1440000,9,"03","3","KG","12","31","Town"
"0637230","06",18,742,51000,12000,199000,1,"01","3","KG","08","32","Town"
"0637260","06",18,1051,122000,14000,171000,3,"02","3","09","12","32","Town"
"0637290","06",18,1894,182000,20000,249000,5,"01","3","KG","08","22","Urban"
"0637320","06",18,539,39000,8000,113000,1,"01","3","KG","08","32","Town"
"0637350","06",18,472,22000,15000,296000,3,"01","2","KG","12","33","Town"
"0637380","06",18,7199,130000,290000,3973000,12,"01","2","KG","08","11","Urban"
"0637470","06",18,253,1000,20000,266000,1,"01","3","KG","08","43","Rural"
"0637500","06",18,4770,1234000,37000,543000,5,"03","3","KG","12","21","Urban"
"0637530","06",18,8485,963000,109000,1579000,17,"03","3","KG","12","13","Urban"
"0637560","06",18,2716,60000,118000,1990000,7,"01","3","KG","08","21","Urban"
"0637590","06",18,760,55000,16000,231000,8,"03","3","KG","12","43","Rural"
"0637620","06",18,3557,91000,126000,2099000,6,"03","3","KG","12","31","Town"
"0637630","06",18,93,9000,3000,49000,4,"03","3","KG","12","43","Rural"
"0637650","06",18,213,32000,3000,39000,1,"01","3","KG","08","41","Rural"
"0637680","06",18,41,4000,0,0,1,"01","3","KG","12","42","Rural"
"0637710","06",18,981,7000,0,0,2,"01","3","KG","08","22","Urban"
"0637770","06",18,320,11000,5000,79000,1,"01","3","KG","08","42","Rural"
"0637830","06",18,1267,104000,16000,224000,4,"03","3","KG","12","31","Town"
"0637890","06",18,3093,2000,209000,2593000,4,"01","3","KG","08","21","Urban"
"0637950","06",18,3627,160000,1e+05,1398000,6,"01","3","KG","08","12","Urban"
"0638010","06",18,37565,87000,1435000,19536000,55,"03","2","KG","12","11","Urban"
"0638040","06",18,130,0,0,0,1,"01","2","KG","12","42","Rural"
"0638070","06",18,62,1000,3000,37000,4,"03","3","KG","12","43","Rural"
"0638130","06",18,779,3000,44000,618000,2,"01","3","KG","08","23","Urban"
"0638220","06",18,5336,0,0,0,10,"01","3","KG","06","21","Urban"
"0638250","06",18,409,43000,9000,139000,1,"01","3","KG","08","41","Rural"
"0638280","06",18,-2,133000,7000,86000,6,"02","2","KG","12","41","Rural"
"0638340","06",18,826,148000,15000,213000,1,"01","3","KG","08","41","Rural"
"0638430","06",18,368,2000,21000,281000,1,"01","3","KG","08","41","Rural"
"0638460","06",18,6664,722000,101000,1511000,10,"01","3","KG","08","12","Urban"
"0638520","06",18,116,12000,2000,45000,2,"03","3","KG","12","43","Rural"
"0638550","06",18,1122,96000,29000,378000,3,"01","3","KG","08","33","Town"
"0638610","06",18,775,39000,5000,66000,2,"02","3","09","12","41","Rural"
"0638640","06",18,39165,1226000,706000,9442000,28,"02","2","KG","12","21","Urban"
"0638670","06",18,8261,603000,253000,2771000,13,"01","2","KG","08","12","Urban"
"0638700","06",18,2341,815000,110000,1677000,6,"01","3","KG","08","32","Town"
"0638730","06",18,1016,48000,24000,261000,2,"02","3","09","12","32","Town"
"0638770","06",18,3955,288000,73000,887000,11,"03","3","KG","12","32","Town"
"0638790","06",18,5043,772000,12000,168000,5,"02","3","09","12","21","Urban"
"0638880","06",18,4307,315000,69000,1014000,6,"03","3","KG","12","32","Town"
"0638980","06",18,5636,579000,61000,941000,8,"03","3","KG","12","21","Urban"
"0639000","06",18,2394,256000,10000,139000,7,"03","3","KG","12","23","Urban"
"0639060","06",18,883,4000,47000,582000,2,"01","3","KG","08","31","Town"
"0639180","06",18,1554,36000,112000,1824000,6,"01","3","KG","08","32","Town"
"0639210","06",18,131,10000,1000,20000,1,"01","3","KG","08","42","Rural"
"0639300","06",18,549,2000,34000,458000,1,"01","3","KG","08","31","Town"
"0639420","06",18,23394,3746000,258000,3403000,32,"03","3","KG","12","12","Urban"
"0639600","06",18,232,0,18000,219000,1,"01","3","KG","08","42","Rural"
"0639630","06",18,5495,754000,55000,830000,10,"03","3","KG","12","12","Urban"
"0639690","06",18,108,0,0,0,1,"01","3","KG","08","41","Rural"
"0639720","06",18,203,32000,6000,92000,1,"01","3","KG","08","42","Rural"
"0639750","06",18,14,0,0,0,1,"01","3","KG","08","43","Rural"
"0639840","06",18,290,3000,14000,177000,2,"03","3","KG","12","43","Rural"
"0639870","06",18,9588,0,412000,6461000,17,"01","3","KG","08","22","Urban"
"0639930","06",18,5621,94000,185000,2447000,7,"02","2","09","12","22","Urban"
"0639940","06",18,388,18000,17000,222000,3,"03","3","KG","12","43","Rural"
"0640150","06",18,23768,1463000,399000,4828000,29,"03","3","KG","12","13","Urban"
"0640200","06",18,257,22000,7000,91000,1,"01","3","KG","08","32","Town"
"0640230","06",18,1207,45000,3000,39000,4,"03","2","KG","12","41","Rural"
"0640260","06",18,166,0,6000,21000,1,"01","3","KG","06","41","Rural"
"0640300","06",18,5981,89000,262000,3130000,11,"03","3","KG","12","33","Town"
"0640320","06",18,5883,695000,19000,289000,8,"01","3","KG","08","11","Urban"
"0640380","06",18,711,18000,7000,116000,2,"01","2","KG","08","32","Town"
"0640470",NA,18,-2,-2,-2,-2,0,"N","N","M","M","32","Town"
"0640500",NA,18,-2,-2,-2,-2,0,"N","N","M","M","41","Rural"
"0640590","06",18,12692,1116000,347000,2889000,17,"03","2","KG","12","23","Urban"
"0640650","06",18,1087,87000,53000,659000,2,"01","3","KG","08","21","Urban"
"0640680","06",18,584,62000,14000,177000,3,"01","3","KG","08","43","Rural"
"0640710","06",18,202,0,0,0,1,"01","2","KG","08","41","Rural"
"0640740","06",18,12486,577000,334000,5072000,24,"03","2","KG","12","12","Urban"
"0640800","06",18,166,0,0,0,1,"01","3","KG","08","41","Rural"
"0640980","06",18,16353,1393000,377000,4545000,27,"03","3","KG","12","12","Urban"
"0641040","06",18,12772,272000,422000,5717000,19,"01","2","KG","06","12","Urban"
"0641130","06",18,680,3000,34000,604000,2,"01","3","KG","08","41","Rural"
"0641160","06",18,29107,787000,888000,11752000,43,"03","2","KG","12","12","Urban"
"0641190","06",18,20756,1525000,612000,9256000,28,"03","3","KG","12","21","Urban"
"0641220","06",18,51,4000,0,6000,1,"01","3","KG","08","42","Rural"
"0641250","06",18,3545,615000,10000,196000,7,"01","3","KG","08","13","Urban"
"0641280","06",18,13879,3451000,88000,1478000,15,"03","3","KG","12","21","Urban"
